pandas_id,ID,IMG,TROOP,STATION,DATE,location_original,street_number,street_name,cross_street,relation,distance_offset,cdp,landmark,village,borough,township,town,county,VEHICLES STOPPED,FAULTY EQUIPMENT,W/O DRIVERS LICENSE,W/O REG CARD,TRAFFIC VIOLATION,WARNING NOTICES,verbal warnings (where noted),CITATIONS,NOTES,std_address
1480,1481,4467.0,A,Somerset,12/30/2011,,,Lake Road,,,,,,,,Somerset ,,Somerset ,126.0,0,4,3,62,69.0,,3,,"lake road, somerset county, Pennsylvania"
1481,1482,4468.0,A,Somerset,1/25/2012,,,Gilmore Road,,,,,,,,Somerset ,,,50.0,0,2,2,1,5.0,,10,,"gilmore road, somerset township, Pennsylvania"
1483,1484,4470.0,A,Somerset,3/30/2012,,,SR 601,,south,,,Borough of Boswell,,,Jenner ,,Somerset ,53.0,4,7,6,3,20.0,,5,,"sr 601, somerset county, Pennsylvania"
1484,1485,4471.0,A,Somerset,4/29/2012,,,SR 601,,south,,,Borough of Boswell,,,Jenner ,,Somerset ,63.0,1,3,2,6,12.0,,9,,"sr 601, somerset county, Pennsylvania"
1485,1486,4472.0,A,Somerset,5/30/2012,,,Lake Road,,,,,,,,Somerset ,,,75.0,0,1,0,2,1.0,,2,,"lake road, somerset township, Pennsylvania"
1488,1489,4475.0,A,Somerset,8/9/2012,,,Gilmore Road,,,,,,,,Somerset ,,Somerset ,30.0,0,0,1,1,2.0,,2,,"gilmore road, somerset county, Pennsylvania"
1489,1490,4476.0,A,Somerset,9/13/2012,,,Gilmore Road,,,,,,,,Somerset ,,Somerset ,45.0,0,1,2,5,5.0,,0,,"gilmore road, somerset county, Pennsylvania"
1490,1491,4477.0,A,Somerset,10/21/2012,,,Gilmore Road,,,,,,,,Somerset ,,Somerset ,41.0,0,3,3,5,10.0,,2,,"gilmore road, somerset county, Pennsylvania"
1491,1492,4478.0,A,Somerset,11/14/2012,,,Gilmore Road,,,,,,,,Somerset ,,Somerset ,45.0,0,2,4,0,19.0,,0,,"gilmore road, somerset county, Pennsylvania"
1492,1493,4479.0,C,Punxsutawney,1/4/2011,,,Riker Road,SR 119,east,,,,,,Bell ,,Jefferson ,53.0,,2,2,12,16.0,,2,,"riker road and sr 119, jefferson county, Pennsylvania"
1493,1494,4480.0,C,Punxsutawney,2/23/2011,,,SR 1052,,,,,,,,Canoe ,,Indiana ,39.0,1,2,2,4,9.0,,4,,"sr 1052, indiana county, Pennsylvania"
1494,1495,4481.0,C,Punxsutawney,3/29/2011,,,SR 310,Anchor Inn Road,,,,,,,Young ,,Jefferson ,96.0,,2,3,18,23.0,,2,,"sr 310 and anchor inn road, jefferson county, Pennsylvania"
1495,1496,4482.0,C,Punxsutawney,4/30/2011,,,Main Street,,,,,,Rossiter,,Canoe ,,Indiana ,35.0,,1,1,1,3.0,,0,,"main street, indiana county, Pennsylvania"
1496,1497,4483.0,C,Punxsutawney,5/31/2011,,,Riker Road,SR 119,east,,,,,,Bell ,,Jefferson ,23.0,,,,4,4.0,,2,,"riker road and sr 119, jefferson county, Pennsylvania"
1497,1498,4484.0,C,Punxsutawney,6/2/2011,SR 36 (Mahoning Street),,Mahoning Street,,,,,,,Punxsutawney ,,,Jefferson ,55.0,0,0,2,0,57.0,,2,,"mahoning street, punxsutawney borough, jefferson county, Pennsylvania"
1498,1499,4485.0,C,Punxsutawney,7/29/2011,,,Riker Road,SR 119,east,,,,,,Bell ,,Jefferson ,47.0,,,,18,18.0,,3,,"riker road and sr 119, jefferson county, Pennsylvania"
1499,1500,4486.0,C,Punxsutawney,8/31/2011,,,SR 954,,,,,,,Smacksburg ,,,Indiana ,36.0,0,2,0,5,7.0,,1,,"sr 954, smacksburg borough, indiana county, Pennsylvania"
1500,1501,4487.0,C,Punxsutawney,9/19/2011,,,SR 1052,SR 1054,east,,,,,,Canoe ,,Indiana ,55.0,,1,,3,29.0,,2,,"sr 1052 and sr 1054, indiana county, Pennsylvania"
1501,1502,4488.0,C,Punxsutawney,10/19/2011,,,SR 310,,,,,Anchor Inn,,,Young ,,Jefferson ,98.0,,1,2,53,56.0,,2,,"sr 310, jefferson county, Pennsylvania"
1502,1503,4489.0,C,Punxsutawney,11/8/2011,,,Riker Road,Greenhouse Road,,,,,,,,,,46.0,,,1,25,26.0,,1,,"riker road and greenhouse road, Pennsylvania"
1503,1504,4490.0,C,Punxsutawney,11/18/2011,,,SR 119,,,,,,,Big Run ,,,,112.0,,,,43,100.0,,3,,"sr 119, big run borough, Pennsylvania"
1504,1505,4491.0,C,Punxsutawney,12/11/2011,,,SR 310,,,,,Anchor Inn,,,Young ,,Jefferson ,83.0,,1,3,15,19.0,,1,,"sr 310, jefferson county, Pennsylvania"
1505,1506,4492.0,C,Punxsutawney,1/11/2012,,,Watson Road,,,,,post office,,,Young ,,Jefferson ,63.0,,3,2,35,40.0,,2,,"watson road, jefferson county, Pennsylvania"
1506,1507,4493.0,C,Punxsutawney,2/6/2012,,,SR 1052,SR 1054,near,,,,,,Canoe ,,Indiana ,97.0,,3,3,50,58.0,,3,,"sr 1052 and sr 1054, indiana county, Pennsylvania"
1507,1508,4494.0,C,Punxsutawney,3/14/2012,,,Riker Road,,,,,,,,Bell ,,Jefferson ,87.0,,1,2,43,45.0,,2,,"riker road, jefferson county, Pennsylvania"
1508,1509,4495.0,C,Punxsutawney,4/25/2012,,,Watson Road,,,,,post office,,,Young ,,Jefferson ,52.0,,2,5,4,43.0,,2,,"watson road, jefferson county, Pennsylvania"
1509,1510,4496.0,C,Punxsutawney,5/20/2012,,,Riker Road,,,,,,,,Bell ,,Jefferson ,75.0,,2,3,55,60.0,,0,,"riker road, jefferson county, Pennsylvania"
1510,1511,4496.0,C,Punxsutawney,5/23/2012,,,Mahoning Street,Church Street,,,,,,Punxsutawney ,,,Jefferson ,200.0,,2,1,93,92.0,,1,,"mahoning street and church street, punxsutawney borough, jefferson county, Pennsylvania"
1511,1512,4497.0,C,Punxsutawney,6/5/2012,,,Central Street,,,,,,,,Canoe ,Rossiter,,35.0,2,1,1,,7.0,,0,,"central street, rossiter, canoe township, Pennsylvania"
1512,1513,4498.0,C,Punxsutawney,7/22/2012,,,Watson Road,,,,,post office,,,Young ,,Jefferson ,52.0,,1,5,26,32.0,,0,,"watson road, jefferson county, Pennsylvania"
1513,1514,4499.0,C,Punxsutawney,8/13/2012,,,SR 1052,SR 1054,,,,,,,Canoe ,,Indiana ,65.0,2,1,2,14,18.0,,1,,"sr 1052 and sr 1054, indiana county, Pennsylvania"
1514,1515,4500.0,C,Punxsutawney,10/22/2012,,,Watson Road,,,,,post office,,,Young ,,Jefferson ,73.0,,2,4,56,62.0,,3,,"watson road, jefferson county, Pennsylvania"
1515,1516,4501.0,C,Punxsutawney,11/5/2012,,,Riker Road,,,,,,,,Bell ,,Jefferson ,79.0,,4,7,49,60.0,,2,,"riker road, jefferson county, Pennsylvania"
1516,1517,4502.0,C,Punxsutawney,11/28/2012,,,SR 3012,,,,,,,,Young ,Walston,Jefferson ,100.0,,5,4,26,35.0,,2,,"sr 3012, walston, jefferson county, Pennsylvania"
1517,1518,4503.0,C,Clarion,1/4/2011,,,SR 322,,,,,,,,Clarion ,,Clarion ,125.0,0,2,2,1,10.0,,1,,"sr 322, clarion county, Pennsylvania"
1518,1519,4504.0,C,Clarion,2/16/2011,,,SR 322,,,,,,,,Clarion ,,Clarion ,80.0,1,2,,,7.0,,0,,"sr 322, clarion county, Pennsylvania"
1519,1520,4505.0,C,Clarion,3/25/2011,,,SR 2009,,,,,,,,Clarion ,,Clarion ,50.0,,1,,1,3.0,,1,,"sr 2009, clarion county, Pennsylvania"
1520,1521,4506.0,C,Clarion,4/25/2011,,,SR 2009,,,,,,,,Clarion ,,Clarion ,30.0,0,0,0,1,1.0,,0,,"sr 2009, clarion county, Pennsylvania"
1521,1522,4508.0,C,Clarion,5/5/2011,,,Sr 2014,,,,,,,,Clarion ,,Clarion ,40.0,,,1,2,3.0,,0,,"sr 2014, clarion county, Pennsylvania"
1522,1523,4509.0,C,Clarion,6/2/2011,,,SR 322,,,,,,,,Clarion ,,Clarion ,130.0,,1,,5,11.0,,0,,"sr 322, clarion county, Pennsylvania"
1523,1524,4510.0,C,Clarion,7/9/2011,,,SR 1005,,,,,,,,Highland ,,Clarion ,80.0,,2,4,,11.0,,0,,"sr 1005, clarion county, Pennsylvania"
1524,1525,4511.0,C,Clarion,8/8/2011,,,SR 2009,,,,,,,,Clarion ,,Clarion ,13.0,1,1,2,,4.0,,1,,"sr 2009, clarion county, Pennsylvania"
1525,1526,4512.0,C,Clarion,9/23/2011,,,Stoney Lonesome Road,,,,,,,,Clarion ,,Clarion ,40.0,,,,,25.0,,3,,"stoney lonesome road, clarion county, Pennsylvania"
1526,1527,4513.0,C,Clarion,10/25/2011,,,SR 322,SR 80,west,0.5,,,,,,,,40.0,1,1,3,,7.0,,1,,"sr 322 and sr 80, Pennsylvania"
1527,1528,4514.0,C,Clarion,11/18/2011,,,Stoney Lonesome Road,,,,,,,,Clarion ,,,35.0,0,2,4,,30.0,,0,,"stoney lonesome road, clarion township, Pennsylvania"
1528,1529,4515.0,C,Clarion,12/12/2011,,,Waterson Road,,,,,,,,Clarion ,,Clarion ,30.0,0,4,6,0,13.0,,1,,"waterson road, clarion county, Pennsylvania"
1529,1530,4516.0,C,Clarion,1/27/2012,,,Stoney Lonesome Road,,,,,,,,Monroe ,,,20.0,1,2,1,,5.0,,0,,"stoney lonesome road, monroe township, Pennsylvania"
1530,1531,4517.0,C,Clarion,2/2/2012,,,Silverling Road,Stoney Lonesome Road,,,,,,,Monroe ,,,14.0,0,1,,,1.0,,1,,"silverling road and stoney lonesome road, monroe township, Pennsylvania"
1531,1532,4518.0,C,Clarion,3/21/2012,,,SR 1005,McCleary Road,,,,,,,,,,28.0,0,2,1,0,3.0,,0,,"sr 1005 and mccleary road, Pennsylvania"
1532,1533,4519.0,C,Clarion,4/17/2012,,,Miola Road,McCleary Road,,,,,,,Highland ,,,20.0,,1,1,2,4.0,,1,,"miola road and mccleary road, highland township, Pennsylvania"
1533,1534,4520.0,C,Clarion,5/16/2012,SR 322 just east of Strattanville Borough,,SR 322,,,,,just east of Strattanville Borough,,,Clarion ,,Clarion ,32.0,3,2,1,0,13.0,,6,,"sr 322, clarion county, Pennsylvania"
1534,1535,4521.0,C,Clarion,6/27/2012,,,SR 1005,McCleary Road,,,,,,,Highland ,,Clarion ,27.0,0,2,3,0,5.0,,1,,"sr 1005 and mccleary road, clarion county, Pennsylvania"
1535,1536,4522.0,C,Clarion,7/30/2012,,,SR 1005,McCleary Road,,,,,,,Highland ,,Clarion ,22.0,2,1,2,,8.0,,0,,"sr 1005 and mccleary road, clarion county, Pennsylvania"
1536,1537,4523.0,C,Clarion,8/15/2012,,,Miola Road,McCleary Road,,,,,,,Highland ,,,42.0,,,1,,3.0,,1,,"miola road and mccleary road, highland township, Pennsylvania"
1537,1538,4524.0,C,Clarion,9/29/2012,,,Stoney Lonesome Road,,,,,,,,Clarion ,,,30.0,3,2,2,,10.0,,0,,"stoney lonesome road, clarion township, Pennsylvania"
1538,1539,4526.0,C,Clarion,10/17/2012,,,Sarvey Road,,,,,,,,Monroe ,,,16.0,,1,,4,5.0,,1,,"sarvey road, monroe township, Pennsylvania"
1539,1540,4528.0,C,Clarion,11/21/2012,SR 105 Miola Rd at Mccleary road,,SR 1005,McCleary Road,,,,,,,Highland ,,Clarion ,35.0,,1,2,,5.0,,1,,"sr 1005 and mccleary road, clarion county, Pennsylvania"
1540,1541,4529.0,C,Clearfield,1/5/2011,,,SR 2030,,,,,,,,Bradford ,,Clearfield ,40.0,,2,3,2,7.0,,0,,"sr 2030, clearfield county, Pennsylvania"
1541,1542,4530.0,C,Clearfield,2/11/2011,,,SR 322,,,,,,,,Pine ,,Clearfield ,75.0,0,4,3,8,15.0,,1,,"sr 322, clearfield county, Pennsylvania"
1542,1543,4531.0,C,Clearfield,3/30/2011,,,SR 2030,,,,,,,,Bradford ,,Clearfield ,4.0,0,0,0,0,0.0,,0,,"sr 2030, clearfield county, Pennsylvania"
1543,1544,4532.0,C,Clearfield,4/28/2011,,,SR 2030,,,,,,,,Bradford ,,Clearfield ,20.0,0,1,3,8,12.0,,2,,"sr 2030, clearfield county, Pennsylvania"
1544,1545,4533.0,C,Clearfield,5/26/2011,,,SR 1009,,,,,,,,Morris ,,Clearfield ,38.0,,2,3,0,24.0,,0,,"sr 1009, clearfield county, Pennsylvania"
1545,1546,4534.0,C,Clearfield,6/15/2011,,,SR 322,,,,,,,,Pine ,,Clearfield ,105.0,,3,3,15,21.0,,1,,"sr 322, clearfield county, Pennsylvania"
1546,1547,4535.0,C,Clearfield,7/29/2011,,,SR 1009,,,,,,,,Morris ,,Clearfield ,40.0,0,2,3,3,8.0,,0,,"sr 1009, clearfield county, Pennsylvania"
1547,1548,4536.0,C,Clearfield,8/31/2011,,,SR 322,,,,,,,,Pine ,,Clearfield ,75.0,,2,2,8,12.0,,1,,"sr 322, clearfield county, Pennsylvania"
1548,1549,4537.0,C,Clearfield,9/28/2011,,,SR 2030,,,,,,,,Bradford ,,Clearfield ,4.0,0,0,0,0,0.0,,0,,"sr 2030, clearfield county, Pennsylvania"
1549,1550,4538.0,C,Clearfield,10/28/2011,,,SR 2030,,,,,,,,Graham ,,Clearfield ,65.0,,2,1,11,14.0,,2,,"sr 2030, clearfield county, Pennsylvania"
1550,1551,4539.0,C,Clearfield,11/25/2011,,,SR 1009,,,,,,,,Graham ,,Clearfield ,110.0,,4,4,3,120.0,,5,,"sr 1009, clearfield county, Pennsylvania"
1551,1552,4540.0,C,Clearfield,12/28/2011,,,SR 2030,,,,,,,,Graham ,,Clearfield ,20.0,,2,1,7,10.0,,6,,"sr 2030, clearfield county, Pennsylvania"
1552,1553,4541.0,C,Clearfield,1/28/2012,,,SR 2030,,,,,,,,Bradford ,,Clearfield ,22.0,,2,3,5,10.0,,0,,"sr 2030, clearfield county, Pennsylvania"
1553,1554,4542.0,C,Clearfield,2/29/2012,,,TR 965,,,,,,,,Decatur ,,Clearfield ,18.0,,1,1,2,4.0,,0,,"tr 965, clearfield county, Pennsylvania"
1554,1555,4543.0,C,Clearfield,3/14/2012,,,SR 322,,,,,,,,Pine ,,Clearfield ,75.0,,4,3,8,15.0,,1,,"sr 322, clearfield county, Pennsylvania"
1555,1556,4544.0,C,Clearfield,4/28/2012,,,SR 2030,,,,,,,,Bradford ,,Clearfield ,25.0,,2,1,5,8.0,,2,,"sr 2030, clearfield county, Pennsylvania"
1556,1557,4545.0,C,Clearfield,5/23/2012,,,SR 322,,,,,,,,Pine ,,Clearfield ,75.0,,5,2,28,35.0,,3,,"sr 322, clearfield county, Pennsylvania"
1557,1558,4546.0,C,Clearfield,6/27/2012,,,SR 322,,,,,,,,Pine ,,Clearfield ,125.0,,3,2,3,8.0,,1,,"sr 322, clearfield county, Pennsylvania"
1558,1559,4547.0,C,Clearfield,7/11/2012,,,SR 1009,,,,,,,,Morris ,,Clearfield ,40.0,,2,3,9,14.0,,7,,"sr 1009, clearfield county, Pennsylvania"
1559,1560,4548.0,C,Clearfield,8/31/2012,,,SR 2030,,,,,,,,Bradford ,,Clearfield ,6.0,,1,1,,2.0,,0,,"sr 2030, clearfield county, Pennsylvania"
1560,1561,4549.0,C,Clearfield,9/29/2012,,,T-965,,,,,,,,Decatur ,,Clearfield ,15.0,,1,3,4,8.0,,0,,"t-965, clearfield county, Pennsylvania"
1561,1562,4550.0,C,Clearfield,11/7/2012,,,Cutoff Road,,,,,,,,Graham ,,,45.0,1,,1,3,5.0,,0,,"cutoff road, graham township, Pennsylvania"
1562,1563,4551.0,C,Clearfield,11/19/2012,,,Cutoff Road,,,,,,,,Graham ,,,53.0,4,1,1,9,15.0,,5,,"cutoff road, graham township, Pennsylvania"
1563,1564,4552.0,C,DuBois,1/25/2012,,,SR 950,,,,,,,Falls Creek ,,,Jefferson ,120.0,,,1,36,37.0,,2,,"sr 950, falls creek borough, jefferson county, Pennsylvania"
1564,1565,4553.0,C,DuBois,2/1/2012,,,SR 830,,,,,,,Falls Creek ,,,Jefferson ,250.0,,,2,101,103.0,,0,,"sr 830, falls creek borough, jefferson county, Pennsylvania"
1565,1566,4554.0,C,DuBois,3/26/2012,"T 575 (Vo-Tech Road), Winslow Township, Jefferson County",,T 575,,,,,,,,Winslow ,,Jefferson ,150.0,1,,,41,42.0,,0,,"t 575, jefferson county, Pennsylvania"
1566,1567,4555.0,C,DuBois,4/29/2012,,,SR 830,,,,,,,Falls Creek ,,,,50.0,1,,2,6,9.0,,0,,"sr 830, falls creek borough, Pennsylvania"
1567,1568,4556.0,C,DuBois,5/24/2012,,,SR 830,,,,,,,Falls Creek ,,,,100.0,,,,30,30.0,,0,,"sr 830, falls creek borough, Pennsylvania"
1568,1569,4557.0,C,DuBois,5/24/2012,,,SR 950,,,,,,,Falls Creek ,,,Jefferson ,240.0,,,,91,91.0,,1,,"sr 950, falls creek borough, jefferson county, Pennsylvania"
1569,1570,4558.0,C,DuBois,6/26/2012,,,SR 950,,,,,,,Falls Creek ,,,Jefferson ,40.0,,1,2,3,4.0,,0,,"sr 950, falls creek borough, jefferson county, Pennsylvania"
1570,1571,4559.0,C,DuBois,7/26/2012,,,SR 950,,,,,,,Falls Creek ,,,Jefferson ,25.0,1,,1,4,6.0,,0,,"sr 950, falls creek borough, jefferson county, Pennsylvania"
1571,1572,4561.0,C,DuBois,8/14/2012,,,SR 950,,,,,,,Falls Creek ,,,Jefferson ,35.0,1,,1,2,4.0,,0,,"sr 950, falls creek borough, jefferson county, Pennsylvania"
1572,1573,4562.0,C,DuBois,9/20/2012,,,SR 830,,,,,,,Falls Creek ,,,Jefferson ,300.0,2,,2,101,105.0,,1,,"sr 830, falls creek borough, jefferson county, Pennsylvania"
1573,1574,4563.0,C,DuBois,10/22/2012,,,SR 950,,,,,,,Falls Creek ,,,Jefferson ,51.0,1,2,5,8,16.0,,0,,"sr 950, falls creek borough, jefferson county, Pennsylvania"
1574,1575,4564.0,C,DuBois,11/28/2012,,,SR 830,,,,,,,Falls Creek ,,,Jefferson ,400.0,1,1,3,148,153.0,,0,,"sr 830, falls creek borough, jefferson county, Pennsylvania"
1575,1576,4565.0,C,DuBois,1/3/2011,,,SR 950,,,,,,,Falls Creek ,,,Jefferson ,70.0,3,0,0,23,26.0,,1,,"sr 950, falls creek borough, jefferson county, Pennsylvania"
1576,1577,4566.0,C,DuBois,2/23/2011,,,SR 950,,,,,,,Falls Creek ,,,Jefferson ,35.0,,,,5,5.0,,1,,"sr 950, falls creek borough, jefferson county, Pennsylvania"
1577,1578,4568.0,C,DuBois,3/28/2011,,,SR 830,,,,,,,Falls Creek ,,,Jefferson ,120.0,2,3,5,28,38.0,,2,,"sr 830, falls creek borough, jefferson county, Pennsylvania"
1578,1579,4569.0,C,DuBois,4/26/2011,,,SR 830,,,,,,,Falls Creek ,,,Jefferson ,125.0,2,0,0,50,62.0,,3,,"sr 830, falls creek borough, jefferson county, Pennsylvania"
1579,1580,4570.0,C,DuBois,5/27/2011,,,SR 830,,,,,,,Falls Creek ,,,Jefferson ,150.0,0,0,0,63,63.0,,2,,"sr 830, falls creek borough, jefferson county, Pennsylvania"
1580,1581,4571.0,C,DuBois,5/10/2011,,,SR 950,,,,,,,Falls Creek ,,,Jefferson ,60.0,1,0,2,11,9.0,,2,,"sr 950, falls creek borough, jefferson county, Pennsylvania"
1581,1582,4572.0,C,DuBois,6/3/2011,,,SR 830,,,,,,,Falls Creek ,,,Jefferson ,225.0,0,0,0,92,92.0,,0,,"sr 830, falls creek borough, jefferson county, Pennsylvania"
1582,1583,4573.0,C,DuBois,7/27/2011,,,Main Street,,,,,,,Falls Creek ,,,Jefferson ,75.0,1,0,0,23,20.0,,2,,"main street, falls creek borough, jefferson county, Pennsylvania"
1583,1584,4574.0,C,DuBois,8/30/2011,,,Main Street,,,,,,,Falls Creek ,,,Jefferson ,60.0,0,2,1,8,11.0,,0,,"main street, falls creek borough, jefferson county, Pennsylvania"
1584,1585,4575.0,C,DuBois,9/22/2011,,,SR 322,,,,,,,Reynoldsville ,,,Jefferson ,150.0,0,0,0,87,87.0,,0,,"sr 322, reynoldsville borough, jefferson county, Pennsylvania"
1585,1586,4577.0,C,DuBois,10/25/2011,,,SR 830,,,,,,,Falls Creek ,,,Jefferson ,120.0,0,0,0,40,40.0,,7,,"sr 830, falls creek borough, jefferson county, Pennsylvania"
1586,1587,4588.0,C,DuBois,11/29/2011,,,SR 830,,,,,,,Falls Creek ,,,Jefferson ,125.0,0,0,0,28,28.0,,0,,"sr 830, falls creek borough, jefferson county, Pennsylvania"
1587,1588,4579.0,C,DuBois,12/19/2011,,,SR 950,,,,,,,Falls Creek ,,,Jefferson ,150.0,,,,56,56.0,,1,,"sr 950, falls creek borough, jefferson county, Pennsylvania"
1588,1589,4581.0,C,Kane,1/27/2011,,,Lindholm Road,,,,,,,Hamlin Township,,,McKean ,16.0,2,0,0,0,2.0,,0,,"lindholm road, hamlin township borough, mckean county, Pennsylvania"
1589,1590,4583.0,C,Kane,2/27/2011,,,Lindholm Road,,,,,,,Hamlin Township,,,McKean ,12.0,0,0,0,0,0.0,,0,,"lindholm road, hamlin township borough, mckean county, Pennsylvania"
1590,1591,4585.0,C,Kane,3/31/2011,,,Lindholm Road,,,,,,,Hamlin Township,,,McKean ,14.0,0,1,2,0,3.0,,0,,"lindholm road, hamlin township borough, mckean county, Pennsylvania"
1591,1592,4586.0,C,Kane,4/26/2011,State Route 6,,State Route 6,,,,,,,Mount Jewett ,,,McKean ,130.0,2,4,2,2,4.0,,2,,"state route 6, mount jewett borough, mckean county, Pennsylvania"
1592,1593,4587.0,C,Kane,5/25/2011,,,SR 58,SR 321,east,,,,,,Croydon ,,McKean ,38.0,1,1,1,1,4.0,,0,,"sr 58 and sr 321, mckean county, Pennsylvania"
1593,1594,4588.0,C,Kane,5/31/2011,"SR 6 (Main St.) Mount Jewett Boro, McKean Co.",,Main Street,,,,,,,Mount Jewett ,,,McKean ,152.0,1,,,5,5.0,,1,,"main street, mount jewett borough, mckean county, Pennsylvania"
1594,1595,4589.0,C,Kane,6/15/2011,,,Lindholm Road,,,,,,,,Hamlin ,,McKean ,13.0,1,,1,0,2.0,,0,,"lindholm road, mckean county, Pennsylvania"
1595,1596,4590.0,C,Kane,7/7/2011,,,Lindholm Road,,,,,State Gamelands,,,Hamlin ,,McKean ,17.0,1,1,,1,3.0,,0,,"lindholm road, mckean county, Pennsylvania"
1596,1597,4591.0,C,Kane,8/30/2011,,,Lindholm Road,,,,,State Gamelands Building,,,Hamlin ,,McKean ,17.0,1,1,0,1,4.0,,0,,"lindholm road, mckean county, Pennsylvania"
1597,1598,4592.0,C,Kane,9/12/2011,,,Lindholm Road,,,,,State Gamelands,,,Hamlin ,,McKean ,22.0,2,1,,1,4.0,,0,,"lindholm road, mckean county, Pennsylvania"
1598,1599,4593.0,C,Kane,10/30/2011,,,Lindholm Road,,,,,State Gamlands,,,Hamlin ,,McKean ,18.0,2,2,,,4.0,,0,,"lindholm road, mckean county, Pennsylvania"
1599,1600,4594.0,C,Kane,11/27/2011,,,Lindholm Road,,,,,PA Game Commission Shed,,,Hamlin ,,McKean ,32.0,,,,0,8.0,,0,,"lindholm road, mckean county, Pennsylvania"
1600,1601,4595.0,C,Kane,12/31/2011,,,Lindholm Road,,,,,PA Game Commission Shed,,,Hamlin ,,McKean ,12.0,,1,1,0,2.0,,0,,"lindholm road, mckean county, Pennsylvania"
1601,1602,4596.0,C,Kane,1/31/2012,"SR 6 / Division St, Mount Jewett Boro",,SR 6,Division Street,,,,,,Mount Jewett ,,,,75.0,2,2,2,,1.0,,5,,"sr 6 and division street, mount jewett borough, Pennsylvania"
1602,1603,4597.0,C,Kane,2/25/2012,,,Lindholm Road,,,,,PA Game Commission Shed,,,Hamlin ,,McKean ,5.0,0,0,1,0,2.0,,0,,"lindholm road, mckean county, Pennsylvania"
1603,1604,4598.0,C,Kane,3/17/2012,,,Lindholm Road,,,,,PA Game Commission Shed,,,Hamlin ,,McKean ,7.0,0,0,2,0,2.0,,0,,"lindholm road, mckean county, Pennsylvania"
1604,1605,4599.0,C,Kane,4/28/2012,,,Lindholm Road,,,,,PA Game Commission Shed,,,Hamlin ,,McKean ,8.0,0,0,3,0,3.0,,0,,"lindholm road, mckean county, Pennsylvania"
1605,1606,4600.0,C,Kane,5/16/2012,,,Lindholm Road,,,,,PA Game Commission Shed,,,Hamlin ,,McKean ,11.0,0,0,0,2,2.0,,0,,"lindholm road, mckean county, Pennsylvania"
1606,1607,4602.0,C,Kane,6/4/2012,,,Lindholm Road,,,,,PA Game Commission Shed,,,Hamlin ,,McKean ,6.0,1,0,1,,2.0,,0,,"lindholm road, mckean county, Pennsylvania"
1607,1608,4603.0,C,Kane,7/5/2012,,,Lindholm Road,,,,,PA Game Commission Shed,,,Hamlin ,,McKean ,4.0,1,0,1,,2.0,,0,,"lindholm road, mckean county, Pennsylvania"
1608,1609,4604.0,C,Kane,8/31/2012,,,Lindholm Road,,,,,PA Game Commission Shed,,,Hamlin ,,McKean ,5.0,1,1,1,,3.0,,0,,"lindholm road, mckean county, Pennsylvania"
1609,1610,4605.0,C,Kane,9/20/2012,,,Lindholm Road,,,,,PA Game Commission Shed,,,Hamlin ,,McKean ,12.0,1,,,,3.0,,0,,"lindholm road, mckean county, Pennsylvania"
1610,1611,4606.0,C,Kane,10/13/2012,,,Lindholm Road,,,,,PA Game Commission Shed,,,Hamlin ,,McKean ,10.0,1,,,,1.0,,0,,"lindholm road, mckean county, Pennsylvania"
1611,1612,4607.0,C,Kane,11/22/2012,,,SR 321,,north,1,,Kane Borough,,,,,,25.0,0,2,1,2,5.0,,0,,"sr 321, Pennsylvania"
1613,1614,4609.0,C,Ridgway,2/14/2011,,,SR 948,,,,,,,,Ridgway ,,Elk ,35.0,1,3,2,,6.0,,0,,"sr 948, elk county, Pennsylvania"
1614,1615,4610.0,C,Ridgway,2/22/2011,,,SR 948,,,,,,,,Ridgway ,,Elk ,23.0,,1,2,,3.0,,0,,"sr 948, elk county, Pennsylvania"
1615,1616,4611.0,C,Ridgway,3/14/2011,,,SR 948,,,,,,,,Ridgway ,,Elk ,42.0,6,1,2,,9.0,,1,,"sr 948, elk county, Pennsylvania"
1616,1617,4612.0,C,Ridgway,4/12/2011,,,SR 2007,,,,,Liberty Pressed Metals,,,,,,21.0,1,1,2,0,4.0,,0,,"sr 2007, Pennsylvania"
1617,1618,4614.0,C,Ridgway,5/11/2011,,,SR 948,,,,,Boot Jack Grange,,,Ridgway ,,Elk ,36.0,3,1,2,,6.0,,0,,"sr 948, elk county, Pennsylvania"
1618,1619,4614.0,C,Ridgway,5/31/2011,,,SR 2007,,,,,Liberty Pressed Metals,,,Fox ,,Elk ,28.0,2,2,,,4.0,,0,,"sr 2007, elk county, Pennsylvania"
1619,1620,4615.0,C,Ridgway,6/22/2011,,,SR 948,,,,,Boot Jack Grange,,,Ridgway ,,Elk ,32.0,2,2,1,,5.0,,0,,"sr 948, elk county, Pennsylvania"
1620,1621,4616.0,C,Ridgway,7/27/2011,,,SR 948,,,,,Boot Jack Grange,,,Ridgway ,,Elk ,38.0,,,2,,2.0,,0,,"sr 948, elk county, Pennsylvania"
1621,1622,4617.0,C,Ridgway,8/1/2011,,,SR 948,,,,,Boot Jack Grange,,,Ridgway ,,Elk ,25.0,1,3,1,,5.0,,0,,"sr 948, elk county, Pennsylvania"
1622,1623,4618.0,C,Ridgway,9/29/2011,,,SR 948,,,,,Boot Jack Grange,,,Ridgway ,,Elk ,25.0,,3,1,,4.0,,0,,"sr 948, elk county, Pennsylvania"
